mol,cs,logPa,T,dHv,logPa_25
COC(=O)CCCCCCCC(=O)OC,COC(=O)CCCCCCCC(=O)OC,1.401055725771844,353.6,82300.00000000001,-0.8599646400031213
COC(=O)CCCCCCCC(=O)OC,COC(=O)CCCCCCCC(=O)OC,1.5638369186645449,358.6,82300.00000000001,-0.8666942795018426
COC(=O)CCCCCCCC(=O)OC,COC(=O)CCCCCCCC(=O)OC,1.5605044151950567,358.7,82300.00000000001,-0.8733687974867259
COC(=O)CCCCCCCC(=O)OC,COC(=O)CCCCCCCC(=O)OC,1.6152133348013584,360.2,82300.00000000001,-0.8685674183532406
COC(=O)CCCCCCCC(=O)OC,COC(=O)CCCCCCCC(=O)OC,1.7316693318286362,363.7,82300.00000000001,-0.8669614290000522
COC(=O)CCCCCCCC(=O)OC,COC(=O)CCCCCCCC(=O)OC,1.7364761820276968,363.7,82300.00000000001,-0.8621545788009917
COC(=O)CCCCCCCC(=O)OC,COC(=O)CCCCCCCC(=O)OC,1.8169038393756602,366.2,82300.00000000001,-0.862418527843382
COC(=O)CCCCCCCC(=O)OC,COC(=O)CCCCCCCC(=O)OC,1.8808707325324234,368.9,82300.00000000001,-0.8843701497956062
COC(=O)CCCCCCCC(=O)OC,COC(=O)CCCCCCCC(=O)OC,1.9047696259065952,368.9,82300.00000000001,-0.8604712564214345
COC(=O)CCCCCCCC(=O)OC,COC(=O)CCCCCCCC(=O)OC,1.9502674680135885,371.3,82300.00000000001,-0.8902964181338433
COC(=O)CCCCCCCC(=O)OC,COC(=O)CCCCCCCC(=O)OC,1.9392695863387313,371.3,82300.00000000001,-0.9012942998087006
COC(=O)CCCCCCCC(=O)OC,COC(=O)CCCCCCCC(=O)OC,1.0,373.8,82300.00000000001,-1.9179968274177654
COC(=O)CCCCCCCC(=O)OC,COC(=O)CCCCCCCC(=O)OC,2.0272680424666185,373.8,82300.00000000001,-0.8907287849511469
COC(=O)OC,COC(=O)OC,3.2829391657547733,274.2,37899.99999999999,3.862891929124494
COC(=O)OC,COC(=O)OC,3.2969502395366392,275.0,37899.99999999999,3.8559001054884137
COC(=O)OC,COC(=O)OC,3.3311234878466514,276.0,37899.99999999999,3.8639909512984225
COC(=O)OC,COC(=O)OC,3.35738210329611,276.9,37899.99999999999,3.866936476756005
COC(=O)OC,COC(=O)OC,3.386284886767858,277.9,37899.99999999999,3.8701129284626967
COC(=O)OC,COC(=O)OC,3.45399066996823,280.7,37899.99999999999,3.866760145421233
COC(=O)OC,COC(=O)OC,3.5150123452580155,283.2,37899.99999999999,3.8655240285190846
COC(=O)OC,COC(=O)OC,3.5850544459866267,285.8,37899.99999999999,3.8719734324002264
COC(=O)OC,COC(=O)OC,3.645854383653741,288.2,37899.99999999999,3.8750908256360077
COC(=O)OC,COC(=O)OC,3.697098511464285,290.8,37899.99999999999,3.8649199701876724
COC(=O)OC,COC(=O)OC,3.7566208962637835,293.1,37899.99999999999,3.8710219736484577
COC(=O)OC,COC(=O)OC,3.8271494851208683,295.7,37899.99999999999,3.882162990020836
COC(=O)OC,COC(=O)OC,3.8791188270830697,298.3,37899.99999999999,3.875780010510466
COC(=O)OC,COC(=O)OC,3.9320016695461044,300.7,37899.99999999999,3.875694809814393
COC(=O)OC,COC(=O)OC,3.985686882861187,303.2,37899.99999999999,3.875096659307597
COC(=O)OC,COC(=O)OC,3.999256720750914,304.1,37899.99999999999,3.8693429763145675
COC,COC,5.769340409476199,298.15,18499.999999999996,5.769340409476199
COC,COC,5.769340409476199,298.15,18499.999999999996,5.769340409476199
O=CN(C)C,CN(C)C=O,2.7192943703837873,298.15,47044.92956333196,2.7192943703837873
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,0.43933269383026263,283.7,60220.07852222279,0.9766924937718082
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,0.5526682161121932,286.3,60220.07852222279,0.989338526282275
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,0.6334684555795865,288.4,60220.07852222279,0.9901379958238914
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,0.7512791039833423,290.5,60220.07852222279,1.0291045119393507
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,0.8796692056320535,293.2,60220.07852222279,1.0577831393298753
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,0.8733206018153987,293.3,60220.07852222279,1.0477767734857162
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,0.9813655090785445,295.6,60220.07852222279,1.0723762003406312
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,0.9929950984313415,296.2,60220.07852222279,1.062450530846235
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,1.0842186867392387,298.2,60220.07852222279,1.0824497226056078
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,1.0806264869218056,298.4,60220.07852222279,1.0717875944176407
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,1.1699681739968923,300.3,60220.07852222279,1.0944346425287408
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,1.2743887955503788,303.2,60220.07852222279,1.0986697468383113
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,1.2855573090077739,303.3,60220.07852222279,1.1064177581380203
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,1.3619166186686433,305.4,60220.07852222279,1.1114639658394596
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,1.3780343224573315,306.2,60220.07852222279,1.1006720695232723
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,1.4629966120280562,308.2,60220.07852222279,1.1189715437790326
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,1.491641793477586,309.2,60220.07852222279,1.1146087141524925
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,1.5247854493212223,310.2,60220.07852222279,1.1149571765285438
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,1.6015167836500102,312.1,60220.07852222279,1.1299566292221583
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,1.6176292977578421,313.2,60220.07852222279,1.1106719653849209
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,1.6357852355336517,313.5,60220.07852222279,1.1192172383180532
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,1.7016543173257481,315.2,60220.07852222279,1.1309714471317784
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,1.7097786018482253,315.5,60220.07852222279,1.1296065850081933
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,1.7230449916434452,316.2,60220.07852222279,1.120801655849299
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,1.7816835845073509,318.1,60220.07852222279,1.120022041738559
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,1.797682934914899,318.3,60220.07852222279,1.1298081087341063
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,1.8221680793680175,319.2,60220.07852222279,1.1264298304425193
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,1.8658735282078147,320.2,60220.07852222279,1.139359627052321
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,1.843108141999607,320.3,60220.07852222279,1.1135272448429214
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,1.8860392755664424,321.4,60220.07852222279,1.1228473848957736
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,1.9577030415488315,323.2,60220.07852222279,1.1400048440584254
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,1.9315595670908052,323.3,60220.07852222279,1.1108510374335314
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,1.973035440686933,323.3,60220.07852222279,1.1523269110296592
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,2.0141003215196207,325.2,60220.07852222279,1.1365472415231894
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,2.0090257420869104,325.2,60220.07852222279,1.1314726620904791
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,2.1013689632492514,327.1,60220.07852222279,1.1676317098359745
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,2.1057825978144415,328.3,60220.07852222279,1.13689567090903
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,2.170349739139184,329.2,60220.07852222279,1.175268724598724
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,2.1547282074401557,330.2,60220.07852222279,1.130710121190339
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,2.2162978866303926,331.3,60220.07852222279,1.1606507861717241
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,2.243658026638696,333.1,60220.07852222279,1.1367049550406687
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,2.2548138410348737,333.2,60220.07852222279,1.145026691099101
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,2.296028636106722,335.3,60220.07852222279,1.1271163403899411
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,2.3120291800255357,335.3,60220.07852222279,1.1431168843087547
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,2.3933821405938573,338.3,60220.07852222279,1.141278684984201
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,2.414639146737009,338.3,60220.07852222279,1.1625356911273526
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,2.4344092075875,340.2,60220.07852222279,1.1303768942148087
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,2.4796184927627545,341.3,60220.07852222279,1.1457863646887527
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,2.5291607617211342,343.1,60220.07852222279,1.1469774650758329
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,2.534635214826253,343.2,60220.07852222279,1.1497806131703685
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,2.5624356227381204,345.2,60220.07852222279,1.1244799348057923
COC(=O)CCCC(=O)OC,COC(=O)CCCC(=O)OC,2.640302514519921,348.1,60220.07852222279,1.126434087217843
O(C(=O)c1cc(ccc1)C(OC)=O)C,COC(=O)c1cccc(C(=O)OC)c1,0.126762298889056,298.15,77199.99999999999,0.126762298889056
COC(=O)CC(=O)OC,COC(=O)CC(=O)OC,1.0681858617461617,278.2,55833.79862853114,1.7696384064922195
COC(=O)CC(=O)OC,COC(=O)CC(=O)OC,1.1781132523146318,281.2,55833.79862853114,1.7677260574827067
COC(=O)CC(=O)OC,COC(=O)CC(=O)OC,1.2942457161381182,284.3,55833.79862853114,1.7707704357078282
COC(=O)CC(=O)OC,COC(=O)CC(=O)OC,1.4138025167693515,287.2,55833.79862853114,1.7867452972118352
COC(=O)CC(=O)OC,COC(=O)CC(=O)OC,1.5469126431812426,290.8,55833.79862853114,1.7941450846563867
COC(=O)CC(=O)OC,COC(=O)CC(=O)OC,1.6286953827140234,293.2,55833.79862853114,1.7938359429899426
COC(=O)CC(=O)OC,COC(=O)CC(=O)OC,1.7267272090265722,296.1,55833.79862853114,1.794448928183315
COC(=O)CC(=O)OC,COC(=O)CC(=O)OC,1.8052289142034261,298.0,55833.79862853114,1.8101525680851513
COC(=O)CC(=O)OC,COC(=O)CC(=O)OC,1.8434819430399576,299.4,55833.79862853114,1.802643353172596
COC(=O)CC(=O)OC,COC(=O)CC(=O)OC,1.9409644934927994,302.2,55833.79862853114,1.8098734308443123
COC(=O)CC(=O)OC,COC(=O)CC(=O)OC,1.9741891911181673,303.3,55833.79862853114,1.808097717059788
COC(=O)CC(=O)OC,COC(=O)CC(=O)OC,2.0265332645232967,305.3,55833.79862853114,1.7974508466655605
COC(=O)CC(=O)OC,COC(=O)CC(=O)OC,2.1182647260894796,308.4,55833.79862853114,1.793160947841878
COC(=O)CC(=O)OC,COC(=O)CC(=O)OC,2.2174839442139063,311.2,55833.79862853114,1.807295478475972
COC(=O)CC(=O)OC,COC(=O)CC(=O)OC,2.3109056293761414,314.3,55833.79862853114,1.8082845871323012
COC(=O)C(=O)OC,COC(=O)C(=O)OC,1.8677620246502007,298.4,53599.99999999999,1.8598948041176269
COC(=O)C(=O)OC,COC(=O)C(=O)OC,1.7940695839816325,298.4,53599.99999999999,1.7862023634490587
COC(=O)C(=O)OC,COC(=O)C(=O)OC,1.836387419326411,298.4,53599.99999999999,1.828520198793837
COC(=O)C(=O)OC,COC(=O)C(=O)OC,1.6728364541713971,294.8,53599.99999999999,1.779544572667748
COC(=O)C(=O)OC,COC(=O)C(=O)OC,1.6891311972344978,295.2,53599.99999999999,1.78297072149484
COC(=O)C(=O)OC,COC(=O)C(=O)OC,1.6181527333785195,293.6,53599.99999999999,1.7636770203197283
COC(=O)C(=O)OC,COC(=O)C(=O)OC,1.6207604899942056,293.7,53599.99999999999,1.7630379813226746
COC(=O)C(=O)OC,COC(=O)C(=O)OC,1.627570664180543,293.7,53599.99999999999,1.769848155509012
COC(=O)C(=O)OC,COC(=O)C(=O)OC,1.356217134219735,288.0,53599.99999999999,1.6871605072785605
COC(=O)C(=O)OC,COC(=O)C(=O)OC,1.3354579006893843,288.2,53599.99999999999,1.6596550851286844
COC(=O)C(=O)OC,COC(=O)C(=O)OC,1.3498600821923312,288.2,53599.99999999999,1.6740572666316313
COC(=O)C(=O)OC,COC(=O)C(=O)OC,1.4014005407815442,287.5,53599.99999999999,1.7492504491460017
COC(=O)C(=O)OC,COC(=O)C(=O)OC,1.4080702858871854,287.5,53599.99999999999,1.755920194251643
COC(=O)C(=O)OC,COC(=O)C(=O)OC,1.407900540142635,287.5,53599.99999999999,1.7557504485070923
COC(=O)C(=O)OC,COC(=O)C(=O)OC,1.4220971631317103,287.6,53599.99999999999,1.7665610616435785
COC(=O)C(=O)OC,COC(=O)C(=O)OC,1.0297894708318556,280.7,53599.99999999999,1.6135478846651263
COC(=O)C(=O)OC,COC(=O)C(=O)OC,1.0021660617565078,281.0,53599.99999999999,1.5752759992465255
COC(=O)C(=O)OC,COC(=O)C(=O)OC,0.9777236052888477,281.0,53599.99999999999,1.5508335427788653
COC(=O)C(=O)OC,COC(=O)C(=O)OC,0.9068735347220704,278.7,53599.99999999999,1.5622076417129458
COC(=O)C(=O)OC,COC(=O)C(=O)OC,0.8188854145940099,278.7,53599.99999999999,1.4742195215848852
COC(=O)C(=O)OC,COC(=O)C(=O)OC,0.8401060944567578,278.6,53599.99999999999,1.4990459618692653
COC(=O)C(=O)OC,COC(=O)C(=O)OC,0.7126497016272114,272.8,53599.99999999999,1.5852467351377064
COC(=O)C(=O)OC,COC(=O)C(=O)OC,0.5921767573958668,272.8,53599.99999999999,1.4647737909063618
COC(=O)C(=O)OC,COC(=O)C(=O)OC,0.6493348587121419,272.9,53599.99999999999,1.5181712064545216
COC(=O)C(=O)OC,COC(=O)C(=O)OC,0.3364597338485295,268.3,53599.99999999999,1.3811890878038733
COC(=O)C(=O)OC,COC(=O)C(=O)OC,0.33243845991560533,268.4,53599.99999999999,1.373279943609537
COC(=O)C(=O)OC,COC(=O)C(=O)OC,1.698535492562001,293.3,53599.99999999999,1.8538134501966512
COC(=O)C(=O)OC,COC(=O)C(=O)OC,1.8325727748461798,296.3,53599.99999999999,1.8912028176784634
COC(=O)C(=O)OC,COC(=O)C(=O)OC,1.9008585047019917,298.2,53599.99999999999,1.8992840053009716
COC(=O)C(=O)OC,COC(=O)C(=O)OC,2.0194071080188833,301.2,53599.99999999999,1.9243192627186798
COC(=O)C(=O)OC,COC(=O)C(=O)OC,2.1131743046343616,303.2,53599.99999999999,1.9567722998197858
COC(=O)C(=O)OC,COC(=O)C(=O)OC,2.250493191840607,306.2,53599.99999999999,2.0036217642024083
COC(=O)C(=O)OC,COC(=O)C(=O)OC,2.3229425163530153,308.2,53599.99999999999,2.016736611102611
COC(=O)C(=O)OC,COC(=O)C(=O)OC,2.458275156139176,311.2,53599.99999999999,2.064497510633997
COC(=O)C(=O)OC,COC(=O)C(=O)OC,2.5278360451647086,313.2,53599.99999999999,2.076609250348075
COC(=O)C(=O)OC,COC(=O)C(=O)OC,2.649957614842373,316.2,53599.99999999999,2.113919741915091
COC(=O)C(=O)OC,COC(=O)C(=O)OC,2.7439093825963754,318.3,53599.99999999999,2.14945498197516
COC(=O)C(=O)OC,COC(=O)C(=O)OC,2.7785925588131195,319.2,53599.99999999999,2.159337800972757
COC(=O)C(=O)OC,COC(=O)C(=O)OC,2.8568013674194987,321.2,53599.99999999999,2.1829322903397923
COC(=O)C(=O)OC,COC(=O)C(=O)OC,2.984828739599503,325.3,53599.99999999999,2.2010997610827916
O(C(=O)c1ccccc1C(OC)=O)C,COC(=O)c1ccccc1C(=O)OC,-0.6575773191777937,298.15,73031.61010909472,-0.6575773191777937
O(C(=O)c1ccccc1C(OC)=O)C,COC(=O)c1ccccc1C(=O)OC,-0.3936555514893345,298.15,73031.61010909472,-0.3936555514893345
O(C(=O)c1ccccc1C(OC)=O)C,COC(=O)c1ccccc1C(=O)OC,-0.6101677759916397,298.15,73031.61010909472,-0.6101677759916397
COC(=O)CCCCCC(=O)OC,COC(=O)CCCCCC(=O)OC,0.11394335230683679,291.3,73500.0,0.4167411908993839
COC(=O)CCCCCC(=O)OC,COC(=O)CCCCCC(=O)OC,0.20682587603184974,293.3,73500.0,0.41975367241518524
COC(=O)CCCCCC(=O)OC,COC(=O)CCCCCC(=O)OC,0.42160392686983106,298.3,73500.0,0.415128913200006
COC(=O)CCCCCC(=O)OC,COC(=O)CCCCCC(=O)OC,0.6263403673750424,303.2,73500.0,0.4118712003252044
COC(=O)CCCCCC(=O)OC,COC(=O)CCCCCC(=O)OC,0.8407332346118067,308.2,73500.0,0.42084267424045
COC(=O)CCCCCC(=O)OC,COC(=O)CCCCCC(=O)OC,1.030599721965951,313.2,73500.0,0.4118465611632912
COC(=O)CCCCCC(=O)OC,COC(=O)CCCCCC(=O)OC,1.2390490931401914,318.2,73500.0,0.42768294222776404
COC(=O)CCCCCC(=O)OC,COC(=O)CCCCCC(=O)OC,1.407900540142635,323.2,73500.0,0.40988095945799563
COC(=O)CCCCCC(=O)OC,COC(=O)CCCCCC(=O)OC,1.5772619535858148,328.2,73500.0,0.39827612867960904
COC(=O)CCCCCC(=O)OC,COC(=O)CCCCCC(=O)OC,1.737987326333431,333.1,73500.0,0.38692547521959275
COC(=O)CCCCCC(=O)OC,COC(=O)CCCCCC(=O)OC,1.8943160626844384,338.2,73500.0,0.3694503434410945
COC(=O)CCCCCC(=O)OC,COC(=O)CCCCCC(=O)OC,2.0503024039624016,343.2,73500.0,0.3600553016749892
COC(=O)CCCCCC(=O)OC,COC(=O)CCCCCC(=O)OC,2.2088979854933664,348.1,73500.0,0.3611865221872961
COC(=O)CCCCCC(=O)OC,COC(=O)CCCCCC(=O)OC,2.3524140800906705,353.1,73500.0,0.3485296857723923
COC(=O)CCCCCCCCC(=O)OC,COC(=O)CCCCCCCCC(=O)OC,-0.8538719643217619,304.1,86399.99999999996,-1.1500341679972326
COC(=O)CCCCCCCCC(=O)OC,COC(=O)CCCCCCCCC(=O)OC,-0.6989700043360187,308.1,86399.99999999996,-1.1878029517694424
COC(=O)CCCCCCCCC(=O)OC,COC(=O)CCCCCCCCC(=O)OC,-0.44369749923271273,313.2,86399.99999999996,-1.1710481535640023
COC(=O)CCCCCCCCC(=O)OC,COC(=O)CCCCCCCCC(=O)OC,-0.22914798835785583,318.2,86399.99999999996,-1.1829171780018513
COC(=O)CCCCCCCCC(=O)OC,COC(=O)CCCCCCCCC(=O)OC,0.004321373782642578,323.4,86399.99999999996,-1.1774962285711144
COC(=O)CCCCCCCCC(=O)OC,COC(=O)CCCCCCCCC(=O)OC,0.20951501454263097,328.3,86399.99999999996,-1.1805833137705017
COC(=O)CCCCCCCCC(=O)OC,COC(=O)CCCCCCCCC(=O)OC,0.3979400086720376,333.4,86399.99999999996,-1.2024381407506488
COC(=O)CCCCCCCCC(=O)OC,COC(=O)CCCCCCCCC(=O)OC,0.5888317255942073,338.4,86399.99999999996,-1.2115500894935074
COC(=O)CCCCCCCCC(=O)OC,COC(=O)CCCCCCCCC(=O)OC,0.7737864449811935,343.5,86399.99999999996,-1.2246007458718065
COC(=O)CCCCCCCCC(=O)OC,COC(=O)CCCCCCCCC(=O)OC,0.9237619608287003,348.2,86399.99999999996,-1.2519650448969615
COC(=O)CCCCCCCCC(=O)OC,COC(=O)CCCCCCCCC(=O)OC,1.1476763242410988,353.6,86399.99999999996,-1.225982966195801
COC(=O)CCCCCCCCC(=O)OC,COC(=O)CCCCCCCCC(=O)OC,1.1720188094245565,355.6,86399.99999999996,-1.2734231972732826
COC(=O)CCCCCCCCC(=O)OC,COC(=O)CCCCCCCCC(=O)OC,1.266936911159173,358.6,86399.99999999996,-1.2846778582402887
COC(=O)CCCCCCCCC(=O)OC,COC(=O)CCCCCCCCC(=O)OC,1.4483971034577676,363.7,86399.99999999996,-1.2796915689067347
COC(=O)CCCCCCCCC(=O)OC,COC(=O)CCCCCCCCC(=O)OC,1.5982431916536226,368.8,86399.99999999996,-1.3014385978563883
COC(=O)CCCCCCCCC(=O)OC,COC(=O)CCCCCCCCC(=O)OC,1.738225448142505,373.8,86399.99999999996,-1.32513938647347
COC(=O)CCCCCCC(=O)OC,COC(=O)CCCCCCC(=O)OC,-0.20760831050174613,293.3,78100.00000000001,0.0186455792606825
COC(=O)CCCCCCC(=O)OC,COC(=O)CCCCCCC(=O)OC,-0.11350927482751812,295.3,78100.00000000001,0.0185435791437097
COC(=O)CCCCCCC(=O)OC,COC(=O)CCCCCCC(=O)OC,0.021189299069938092,298.3,78100.00000000001,0.01430904644934847
COC(=O)CCCCCCC(=O)OC,COC(=O)CCCCCCC(=O)OC,0.22788670461367352,303.2,78100.00000000001,-5.022550848221563e-06
COC(=O)CCCCCCC(=O)OC,COC(=O)CCCCCCC(=O)OC,0.436162647040756,308.3,78100.00000000001,-0.014300115868119134
COC(=O)CCCCCCC(=O)OC,COC(=O)CCCCCCC(=O)OC,0.6541765418779605,313.2,78100.00000000001,-0.003301306539559734
COC(=O)CCCCCCC(=O)OC,COC(=O)CCCCCCC(=O)OC,0.8438554226231612,318.1,78100.00000000001,-0.01425980668815463
COC(=O)CCCCCCC(=O)OC,COC(=O)CCCCCCC(=O)OC,1.0441476208787228,323.1,78100.00000000001,-0.012426503751335138
COC(=O)CCCCCCC(=O)OC,COC(=O)CCCCCCC(=O)OC,1.2263420871636308,328.1,78100.00000000001,-0.022642200833973503
COC(=O)CCCCCCC(=O)OC,COC(=O)CCCCCCC(=O)OC,1.4020893505720966,333.1,78100.00000000001,-0.03352875244818576
COC(=O)CCCCCCC(=O)OC,COC(=O)CCCCCCC(=O)OC,1.5936183081295359,338.1,78100.00000000001,-0.023113532568772133
COC(=O)CCCCCCC(=O)OC,COC(=O)CCCCCCC(=O)OC,1.7455432019980242,343.0,78100.00000000001,-0.04355717018757166
COC(=O)CCCCCCC(=O)OC,COC(=O)CCCCCCC(=O)OC,1.9097164532343447,348.1,78100.00000000001,-0.05363409485006465
COC(=O)CCCCCCC(=O)OC,COC(=O)CCCCCCC(=O)OC,2.034548247098469,352.1,78100.00000000001,-0.0619369615565053
COC(=O)CCC(=O)OC,COC(=O)CCC(=O)OC,1.0261245167454502,286.4,55686.17761344962,1.4263710749932303
COC(=O)CCC(=O)OC,COC(=O)CCC(=O)OC,1.1427022457376157,289.4,55686.17761344962,1.4376684634349606
COC(=O)CCC(=O)OC,COC(=O)CCC(=O)OC,1.2535802895621828,292.3,55686.17761344962,1.4488297326585808
COC(=O)CCC(=O)OC,COC(=O)CCC(=O)OC,1.369030221809153,295.2,55686.17761344962,1.4665220952256275
COC(=O)CCC(=O)OC,COC(=O)CCC(=O)OC,1.4653828514484182,298.1,55686.17761344962,1.4670191810291249
COC(=O)CCC(=O)OC,COC(=O)CCC(=O)OC,1.5795549604009986,301.1,55686.17761344962,1.4839734225977979
COC(=O)CCC(=O)OC,COC(=O)CCC(=O)OC,1.697926444806505,304.2,55686.17761344962,1.5039008971105332
COC(=O)CCC(=O)OC,COC(=O)CCC(=O)OC,1.7953237643293138,307.2,55686.17761344962,1.5079215426832617
COC(=O)CCC(=O)OC,COC(=O)CCC(=O)OC,1.885643871835764,310.2,55686.17761344962,1.5066711014611034
COC(=O)CCC(=O)OC,COC(=O)CCC(=O)OC,1.989405318001516,313.2,55686.17761344962,1.5206162239696757
COC(=O)CCC(=O)OC,COC(=O)CCC(=O)OC,2.074450718954591,316.2,55686.17761344962,1.5175495958321215
COC(=O)CCC(=O)OC,COC(=O)CCC(=O)OC,2.164977077110886,319.2,55686.17761344962,1.5216201660461068
COC(=O)CCC(=O)OC,COC(=O)CCC(=O)OC,2.266161112219401,322.3,55686.17761344962,1.5351573995652
COC(=O)CCC(=O)OC,COC(=O)CCC(=O)OC,2.3435464431882567,325.3,55686.17761344962,1.529313773440327
COC(=O)CCC(=O)OC,COC(=O)CCC(=O)OC,2.429154512081447,328.3,55686.17761344962,1.5332139749216722
COC(=O)CCC(=O)OC,COC(=O)CCC(=O)OC,2.5094713521025485,331.4,55686.17761344962,1.5306534615590222
COC(=O)CCC(=O)OC,COC(=O)CCC(=O)OC,2.596641072587857,334.5,55686.17761344962,1.5364819709355522
COC(=O)CCC(=O)OC,COC(=O)CCC(=O)OC,2.689379903534363,337.5,55686.17761344962,1.5519262431395517
COC(=O)CCC(=O)OC,COC(=O)CCC(=O)OC,2.788973968308834,340.6,55686.17761344962,1.5730797200416
CSC,CSC,4.810643558610624,298.15,28009.47280263873,4.810643558610624
CSC,CSC,4.82571661241373,298.15,28009.47280263873,4.82571661241373
S(=O)(C)C,CS(C)=O,1.9023286423976717,298.15,53099.999999999985,1.9023286423976717
O(C(=O)c1ccc(cc1)C(OC)=O)C,COC(=O)c1ccc(C(=O)OC)cc1,-1.6757901394076218,298.15,,
O(C(=O)c1ccc(cc1)C(OC)=O)C,COC(=O)c1ccc(C(=O)OC)cc1,0.1702247987950179,298.15,,
Clc1c(C(OC)=O)c(Cl)c(Cl)c(C(OC)=O)c1Cl,COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,-2.4948869382800334,298.15,,
Clc1c(C(OC)=O)c(Cl)c(Cl)c(C(OC)=O)c1Cl,COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,-3.477158171319602,293.15,,
CN(C)C(=O)N,CN(C)C(N)=O,-1.4829466902087718,298.15,,
CNC(=O)NC,CNC(=O)NC,-1.1587894918134682,298.15,,
CNC,CNC,5.294869994005253,298.15,,
CNC,CNC,5.305716612413731,298.15,,
CNC,CNC,5.30387876730153,298.15,,
CC(C)(C(=O)O)C(=O)O,CC(C)(C(=O)O)C(=O)O,-0.7361273231347764,347.18,,
CC(C)(C(=O)O)C(=O)O,CC(C)(C(=O)O)C(=O)O,-0.7435227937583233,347.18,,
CC(C)(C(=O)O)C(=O)O,CC(C)(C(=O)O)C(=O)O,-0.7440042732775981,347.18,,
CC(C)(C(=O)O)C(=O)O,CC(C)(C(=O)O)C(=O)O,-0.6595558851598816,349.2,,
CC(C)(C(=O)O)C(=O)O,CC(C)(C(=O)O)C(=O)O,-0.672436739812722,349.2,,
CC(C)(C(=O)O)C(=O)O,CC(C)(C(=O)O)C(=O)O,-0.6753060861382254,349.2,,
CC(C)(C(=O)O)C(=O)O,CC(C)(C(=O)O)C(=O)O,-0.5319482085457623,351.714,,
CC(C)(C(=O)O)C(=O)O,CC(C)(C(=O)O)C(=O)O,-0.5465287662770641,351.714,,
