ikey,dg_hyd,unit,process,note
KFUSEUYYWQURPO-UPHRSURJSA-N,-1.17,kcal/mol,FEOH,energy
KFUSEUYYWQURPO-UPHRSURJSA-N,-0.6957658860913505,log(M/M),KGW,ratio
KFUSEUYYWQURPO-UPHRSURJSA-N,-1.173252278506983,log(M/M),KGW,ratio
KFUSEUYYWQURPO-UPHRSURJSA-N,-1.173252278506983,log(M/M),KGW,ratio
KFUSEUYYWQURPO-UPHRSURJSA-N,-1.174182885403058,M/atm,KGW,henry_cp
KFUSEUYYWQURPO-UPHRSURJSA-N,5.128159724324024,mol/(m3 atm),KGW,henry_cp
KFUSEUYYWQURPO-UPHRSURJSA-N,-0.9979417869025943,atm m3/mol,KWG,henry_pv
KFUSEUYYWQURPO-UPHRSURJSA-N,-1.153576741386289,log(M/M),KWG,ratio
KFUSEUYYWQURPO-UPHRSURJSA-N,-8.048209823625271,log(M/M),KWG,ratio
KFUSEUYYWQURPO-UPHRSURJSA-N,-1.0328535940319101,log(M/M),KWG,ratio
KFUSEUYYWQURPO-UPHRSURJSA-N,-0.9791988618744082,log(M/M),KWG,ratio
KFUSEUYYWQURPO-UPHRSURJSA-N,-0.9926125449137835,log(M/M),KWG,ratio
KFUSEUYYWQURPO-UPHRSURJSA-N,-0.9657851788350326,log(M/M),KWG,ratio
KFUSEUYYWQURPO-UPHRSURJSA-N,-1.431361036199368,atm m3/mol,KWG,henry_pv
KFUSEUYYWQURPO-UPHRSURJSA-N,-1.0733217910729138,atm m3/mol,KWG,henry_pv
KFUSEUYYWQURPO-UPHRSURJSA-N,-0.7468363399697787,atm m3/mol,KWG,henry_pv
KFUSEUYYWQURPO-UPHRSURJSA-N,-0.47613076828518835,atm m3/mol,KWG,henry_pv
KFUSEUYYWQURPO-UPHRSURJSA-N,-0.25549839020701715,atm m3/mol,KWG,henry_pv
KFUSEUYYWQURPO-UPHRSURJSA-N,0.04381195326896806,atm m3/mol,KWG,henry_pv
KFUSEUYYWQURPO-UPHRSURJSA-N,-1.4669738740682063,(atm m^3)/mol,KWG,henry_pv
KFUSEUYYWQURPO-UPHRSURJSA-N,-1.2690741368849665,(atm m^3)/mol,KWG,henry_pv
KFUSEUYYWQURPO-UPHRSURJSA-N,-1.060127771138358,(atm m^3)/mol,KWG,henry_pv
KFUSEUYYWQURPO-UPHRSURJSA-N,-0.9377297065855327,(atm m^3)/mol,KWG,henry_pv
KFUSEUYYWQURPO-UPHRSURJSA-N,-13.262060660795996,MPa/mf,KWG,henry_px
KFUSEUYYWQURPO-UPHRSURJSA-N,-1.0762124868974379,M/M,KWG,ratio
KFUSEUYYWQURPO-UPHRSURJSA-N,-0.9384228055389336,M/M,KWG,ratio
KFUSEUYYWQURPO-UPHRSURJSA-N,-0.8208124071389683,M/M,KWG,ratio
KFUSEUYYWQURPO-UPHRSURJSA-N,-0.7269241498895336,M/M,KWG,ratio
KFUSEUYYWQURPO-UPHRSURJSA-N,-0.6216843465734667,M/M,KWG,ratio
KFUSEUYYWQURPO-UPHRSURJSA-N,-0.7711910178673969,kPa m3/mol,KWG,henry_pv
KFUSEUYYWQURPO-UPHRSURJSA-N,-0.7711697980603073,Ca/Cw,KWG,ratio
KFUSEUYYWQURPO-UPHRSURJSA-N,-1.2127125514632713,atm m^3/mol,KWG,henry_pv
KFUSEUYYWQURPO-UPHRSURJSA-N,-0.9911480643718061,atm m^3/mol,KWG,henry_pv
KFUSEUYYWQURPO-UPHRSURJSA-N,-0.7746710303505832,atm m^3/mol,KWG,henry_pv
KFUSEUYYWQURPO-UPHRSURJSA-N,-1.1751157100260783,atm m^3/mol,KWG,henry_pv
KFUSEUYYWQURPO-UPHRSURJSA-N,-0.9787265749703583,atm m^3/mol,KWG,henry_pv
KFUSEUYYWQURPO-UPHRSURJSA-N,-0.7831377314683089,atm m^3/mol,KWG,henry_pv
KFUSEUYYWQURPO-UPHRSURJSA-N,-0.6957658860913505,log(M/M),KWG,ratio
KFUSEUYYWQURPO-UPHRSURJSA-N,-0.9957264310042236,M/M,KWG,ratio
KFUSEUYYWQURPO-UPHRSURJSA-N,-1.0556936859322255,atm m3/mol,KWG,henry_pv
KFUSEUYYWQURPO-UPHRSURJSA-N,-1.173252278506983,log(M/M),KGW,ratio
KFUSEUYYWQURPO-UPHRSURJSA-N,-1.173252278506983,log(M/M),KGW,ratio
UOORRWUZONOOLO-UPHRSURJSA-N,-1.271936596321895,atm m3/mol,KWG,henry_pv
UOORRWUZONOOLO-UPHRSURJSA-N,-1.6892527227481868,M/M,KWG,ratio
UOORRWUZONOOLO-UPHRSURJSA-N,-1.357232390539466,M/M,KWG,ratio
UOORRWUZONOOLO-UPHRSURJSA-N,-1.1952133087173986,M/M,KWG,ratio
UOORRWUZONOOLO-UPHRSURJSA-N,-1.0560698942123803,M/M,KWG,ratio
UOORRWUZONOOLO-UPHRSURJSA-N,-1.0084546429408754,M/M,KWG,ratio
UOORRWUZONOOLO-UPHRSURJSA-N,-1.7388812970842524,atm m^3/mol,KWG,henry_pv
YTKRILODNOEEPX-IHWYPQMZSA-N,-0.8823893073564237,[molar/molar],KGW,ratio
YTKRILODNOEEPX-IHWYPQMZSA-N,-0.8062708503888812,[molar/molar],KGW,ratio
YTKRILODNOEEPX-IHWYPQMZSA-N,-0.7314576819388359,[molar/molar],KGW,ratio
YTKRILODNOEEPX-IHWYPQMZSA-N,-0.6661189135505795,[molar/molar],KGW,ratio
IAQRGUVFOMOMEM-ARJAWSKDSA-N,1.3297233888668614,M/M,KGW,ratio
IAQRGUVFOMOMEM-ARJAWSKDSA-N,1.3483796272871063,log(atm/mf),KWG,henry_px
IAQRGUVFOMOMEM-ARJAWSKDSA-N,1.3302220089624217,atm m3/mol,KWG,henry_pv
LDHQCZJRKDOVOX-IHWYPQMZSA-N,-7.5921402210189015,atm m3/mol,KWG,henry_pv
UBCKGWBNUIFUST-BJMVGYQFSA-N,-9.5585032560921,atm m3/mol,KWG,henry_pv
OTTZHAVKAVGASB-HYXAFXHYSA-N,1.9486482348953293,log(atm/mf),KWG,henry_px
RYPKRALMXUUNKS-HYXAFXHYSA-N,1.6212289943817537,log(atm/mf),KWG,henry_px
QMMOXUPEWRXHJS-HYXAFXHYSA-N,1.31,kcal/mol,FEOH,energy
QMMOXUPEWRXHJS-HYXAFXHYSA-N,1.3096769620543067,log(M/M),KGW,ratio
QMMOXUPEWRXHJS-HYXAFXHYSA-N,1.3210946905776408,log(atm/mf),KWG,henry_px
QMMOXUPEWRXHJS-HYXAFXHYSA-N,1.3146294018968276,atm m3/mol,KWG,henry_pv
QMMOXUPEWRXHJS-HYXAFXHYSA-N,1.3096769620543067,log(M/M),KGW,ratio
QMMOXUPEWRXHJS-HYXAFXHYSA-N,1.3096769620543067,log(M/M),KGW,ratio
QMMOXUPEWRXHJS-HYXAFXHYSA-N,1.3146781279853128,kPa m3/mol,KWG,henry_pv
QMMOXUPEWRXHJS-HYXAFXHYSA-N,1.3096769620543067,log(M/M),KWG,ratio
WZHKDGJSXCTSCK-ALCCZGGFSA-N,1.9213632981858653,log(atm/mf),KWG,henry_px
ZQDPJFUHLCOCRG-WAYWQWQTSA-N,1.6075865260270203,log(atm/mf),KWG,henry_px
UFLHIIWVXFIJGU-ARJAWSKDSA-N,-6.493361795021547,M/M,KGW,ratio
UFLHIIWVXFIJGU-ARJAWSKDSA-N,-6.451748098769814,M/M,KGW,ratio
UFLHIIWVXFIJGU-ARJAWSKDSA-N,-6.459435684115802,M/M,KGW,ratio
UFLHIIWVXFIJGU-ARJAWSKDSA-N,-6.498491566222865,M/M,KGW,ratio
RRGOKSYVAZDNKR-UHFFFAOYSA-M,-2.564666790778242,M/atm,KGW,henry_cp
VVGOCOMZRGWHPI-ARJAWSKDSA-N,-3.192944378522538,kPa/mf,KWG,henry_px
VVGOCOMZRGWHPI-ARJAWSKDSA-N,-3.193892251818559,kPa/mf,KWG,henry_px
VVGOCOMZRGWHPI-ARJAWSKDSA-N,-3.1789978452449534,kPa/mf,KWG,henry_px
LGAQJENWWYGFSN-PLNGDYQASA-N,1.5803015893175563,log(atm/mf),KWG,henry_px
FSAVDKDHPDSCTO-WQLSENKSSA-N,-8.456355433518333,log((atm m3)/mol),KWG,henry_pv
FSAVDKDHPDSCTO-WQLSENKSSA-N,-8.311810168059264,atm m3/mol,KWG,henry_pv
OHLUUHNLEMFGTQ-UHFFFAOYSA-N,-7.8,kCal/mol,DGS,energy
OHLUUHNLEMFGTQ-UHFFFAOYSA-N,-8.7,kCal/mol,DGS,energy
OHLUUHNLEMFGTQ-UHFFFAOYSA-N,-8.7,kCal/mol,DGS,energy
OHLUUHNLEMFGTQ-UHFFFAOYSA-N,-10.1,kCal/mol,DGS,energy
OHLUUHNLEMFGTQ-UHFFFAOYSA-N,-10.0,kcal/mol,DGS,energy
OHLUUHNLEMFGTQ-UHFFFAOYSA-N,-10.0,kcal/mol,DGS,energy
OHLUUHNLEMFGTQ-UHFFFAOYSA-N,-10.1,kcal/mol,DGS,energy
OHLUUHNLEMFGTQ-UHFFFAOYSA-N,-10.0,kcal/mol,FEOH,energy
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-4.089310439537893,H/RT,KWG,ratio
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.3439563500690195,Pa m3/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-4.825165812179588,Pa m3/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.588550698256862,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.582701534758121,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.565516499018633,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.51659264651443,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.436073119934325,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.436073119934325,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.048474030598138,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.106777534544748,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.091645544744802,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-4.768526281181818,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-4.860299516463848,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-4.816200256470776,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-4.6361243935284975,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-4.674409166304237,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-4.6454735356257135,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-4.5050057001285095,atm m3/mol,KWG,henry_pv
BIWJNBZANLAXMG-IDTQJTQFSA-N,-1.9563478732031756,H/RT,KWG,ratio
BIWJNBZANLAXMG-IDTQJTQFSA-N,-3.6205832399886213,Pa m3/mol,KWG,henry_pv
BIWJNBZANLAXMG-IDTQJTQFSA-N,-2.67788721056864,Pa m3/mol,KWG,henry_pv
BIWJNBZANLAXMG-IDTQJTQFSA-N,-3.6031338608678154,(Pa m3)/mol,KWG,henry_pv
BIWJNBZANLAXMG-IDTQJTQFSA-N,-3.5510192598564934,(Pa m3)/mol,KWG,henry_pv
BIWJNBZANLAXMG-IDTQJTQFSA-N,-1.9539878171628662,(Pa m3)/mol,KWG,henry_pv
BIWJNBZANLAXMG-IDTQJTQFSA-N,-1.0422470722561787,(Pa m3)/mol,KWG,henry_pv
BIWJNBZANLAXMG-IDTQJTQFSA-N,-3.6890228781986654,(Pa m3)/mol,KWG,henry_pv
BIWJNBZANLAXMG-IDTQJTQFSA-N,-3.3431106625485816,(Pa m3)/mol,KWG,henry_pv
BIWJNBZANLAXMG-IDTQJTQFSA-N,-3.6045538248048334,log(M/M),KWG,ratio
BIWJNBZANLAXMG-IDTQJTQFSA-N,-3.5503500078904744,log(M/M),KWG,ratio
BIWJNBZANLAXMG-IDTQJTQFSA-N,-1.951337408916902,log(M/M),KWG,ratio
BIWJNBZANLAXMG-IDTQJTQFSA-N,-1.0434234756013991,log(M/M),KWG,ratio
BIWJNBZANLAXMG-IDTQJTQFSA-N,-3.6971089241324697,log(M/M),KWG,ratio
BIWJNBZANLAXMG-IDTQJTQFSA-N,-3.3470856944616307,log(M/M),KWG,ratio
BIWJNBZANLAXMG-IDTQJTQFSA-N,-2.5214322142689376,atm m3/mol,KWG,henry_pv
RDYMFSUJUZBWLH-MDBBVBRHSA-N,-4.748199882606166,Pa m3/mol,KWG,henry_pv
RDYMFSUJUZBWLH-MDBBVBRHSA-N,-3.441187958064285,M/M,KWG,ratio
RDYMFSUJUZBWLH-MDBBVBRHSA-N,-3.443802311431806,(Pa m3)/mol,KWG,henry_pv
RDYMFSUJUZBWLH-MDBBVBRHSA-N,-3.0489042650855778,(Pa m3)/mol,KWG,henry_pv
RDYMFSUJUZBWLH-MDBBVBRHSA-N,-4.825254386502107,(Pa m3)/mol,KWG,henry_pv
RDYMFSUJUZBWLH-MDBBVBRHSA-N,-3.4473165411194913,log(M/M),KWG,ratio
RDYMFSUJUZBWLH-MDBBVBRHSA-N,-3.058319732977603,log(M/M),KWG,ratio
RDYMFSUJUZBWLH-MDBBVBRHSA-N,-4.829433797575256,log(M/M),KWG,ratio
RDYMFSUJUZBWLH-MDBBVBRHSA-N,-3.445028277106025,atm m3/mol,KWG,henry_pv
RDYMFSUJUZBWLH-MDBBVBRHSA-N,-4.826577226856054,atm m3/mol,KWG,henry_pv
RDYMFSUJUZBWLH-MDBBVBRHSA-N,-6.543440229466897,atm m3/mol,KWG,henry_pv
OGLDWXZKYODSOB-UHFFFAOYSA-N,0.4792247642204987,Pa m3/mol,KWG,henry_pv
OGLDWXZKYODSOB-UHFFFAOYSA-N,0.47215726643108685,Pa m3/mol,KWG,henry_pv
GRWFGVWFFZKLTI-UHFFFAOYSA-N,-0.20934722088540708,M/atm,KGW,henry_cp
GRWFGVWFFZKLTI-UHFFFAOYSA-N,1.0068015085627469,Pa m3/mol,KWG,henry_pv
GRWFGVWFFZKLTI-UHFFFAOYSA-N,1.0085466788159665,Pa m3/mol,KWG,henry_pv
GRWFGVWFFZKLTI-UHFFFAOYSA-N,1.4671862779672866,atm m3/mol,KWG,henry_pv
NQFUSWIGRKFAHK-UHFFFAOYSA-N,-2.413293328353885,Pa m3/mol,KWG,henry_pv
YHQGMYUVUMAZJR-UHFFFAOYSA-N,-0.0633638996041563,M/atm,KGW,henry_cp
YHQGMYUVUMAZJR-UHFFFAOYSA-N,0.20283742325152596,Pa m3/mol,KWG,henry_pv
YHQGMYUVUMAZJR-UHFFFAOYSA-N,0.21940565504784348,Pa m3/mol,KWG,henry_pv
WUOACPNHFRMFPN-UHFFFAOYSA-N,-5.511776214185625,Pa m3/mol,KWG,henry_pv
WUOACPNHFRMFPN-UHFFFAOYSA-N,-5.4663721870296955,Pa m3/mol,KWG,henry_pv
WUOACPNHFRMFPN-UHFFFAOYSA-N,-4.470824925952053,atm m3/mol,KWG,henry_pv
RDYMFSUJUZBWLH-MDBBVBRHSA-N,-6.241054146585794,Pa m3/mol,KWG,henry_pv
RDYMFSUJUZBWLH-MDBBVBRHSA-N,-4.619266673819751,M/M,KWG,ratio
RDYMFSUJUZBWLH-MDBBVBRHSA-N,-3.443802311431806,(Pa m3)/mol,KWG,henry_pv
RDYMFSUJUZBWLH-MDBBVBRHSA-N,-3.0489042650855778,(Pa m3)/mol,KWG,henry_pv
RDYMFSUJUZBWLH-MDBBVBRHSA-N,-4.825254386502107,(Pa m3)/mol,KWG,henry_pv
RDYMFSUJUZBWLH-MDBBVBRHSA-N,-4.614306965545156,log(M/M),KWG,ratio
RDYMFSUJUZBWLH-MDBBVBRHSA-N,-4.104587010048889,log(M/M),KWG,ratio
RDYMFSUJUZBWLH-MDBBVBRHSA-N,-6.548384810271534,log(M/M),KWG,ratio
RDYMFSUJUZBWLH-MDBBVBRHSA-N,-4.609913671451302,atm m3/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-7.167673562988009,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-7.006747073398591,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-6.766534247522764,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-6.487884760480479,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-6.294417653841256,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-6.473487219111946,atm m3/mol,KWG,henry_pv
IHPKGUQCSIINRJ-UHFFFAOYSA-N,0.007373419938428412,Pa m3/mol,KWG,henry_pv
LFJQCDVYDGGFCH-SNVBAGLBSA-N,0.4793312018157908,Pa m3/mol,KWG,henry_pv
LFJQCDVYDGGFCH-SNVBAGLBSA-N,0.49019311354699974,Pa m3/mol,KWG,henry_pv
WTARULDDTDQWMU-UHFFFAOYSA-N,-0.11226915275316265,M/atm,KGW,henry_cp
WTARULDDTDQWMU-UHFFFAOYSA-N,0.6047971864778771,Pa m3/mol,KWG,henry_pv
WTARULDDTDQWMU-UHFFFAOYSA-N,0.6004756146369923,Pa m3/mol,KWG,henry_pv
SCWPFSIZUZUCCE-UHFFFAOYSA-N,0.028245886961033008,Pa m3/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-6.488487637350029,atm m3/mol,KWG,henry_pv
IFYYFLINQYPWGJ-UHFFFAOYSA-N,-4.810797199984073,M/M,KGW,ratio
IFYYFLINQYPWGJ-UHFFFAOYSA-N,-4.89452333061968,M/M,KGW,ratio
IFYYFLINQYPWGJ-UHFFFAOYSA-N,-4.812557928984489,M/M,KGW,ratio
IFYYFLINQYPWGJ-UHFFFAOYSA-N,-4.89452333061968,M/M,KGW,ratio
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-6.133117998512516,M/atm,KGW,henry_cp
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.927939589256081,M/atm,KGW,henry_cp
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.856209466093414,M/atm,KGW,henry_cp
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.962929261898902,M/atm,KGW,henry_cp
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.614257121005337,M/atm,KGW,henry_cp
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.281876266100055,M/atm,KGW,henry_cp
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.32525542013522,M/atm,KGW,henry_cp
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.5390188281913755,M/atm,KGW,henry_cp
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.5998477434184615,M/atm,KGW,henry_cp
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.611834326729827,M/atm,KGW,henry_cp
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.635967897672635,M/atm,KGW,henry_cp
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.540098157701085,M/atm,KGW,henry_cp
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.547018383213995,M/atm,KGW,henry_cp
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.561738614331022,M/atm,KGW,henry_cp
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.0185006265675645,M/atm,KGW,henry_cp
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-6.133117998512516,M/atm,KGW,henry_cp
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.927939589256081,M/atm,KGW,henry_cp
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.856209466093414,M/atm,KGW,henry_cp
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.962929261898902,M/atm,KGW,henry_cp
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.614257121005337,M/atm,KGW,henry_cp
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-6.074815089203566,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-6.060820903951435,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-6.008139079623545,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-6.010932587484434,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.933198595368437,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.9423480134237865,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.648277640691703,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.688469358814005,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.688469358814005,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.368192937047511,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.386176985754897,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.386176985754897,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.118941708437908,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.1292336635198295,(Pa m3)/mol,KWG,henry_pv
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.172223726612352,(Pa m3)/mol,KWG,henry_pv
YKFLAYDHMOASIY-UHFFFAOYSA-N,-2.7012087342370075,log(M/M),KGW,ratio
YKFLAYDHMOASIY-UHFFFAOYSA-N,-2.7012087342370075,log(M/M),KGW,ratio
YKFLAYDHMOASIY-UHFFFAOYSA-N,0.03165424653835676,Pa m3/mol,KWG,henry_pv
YKFLAYDHMOASIY-UHFFFAOYSA-N,-0.049617433576408514,atm m3/mol,KWG,henry_pv
UBCKGWBNUIFUST-YHYXMXQVSA-N,-9.545699469201676,atm m3/mol,KWG,henry_pv
BUHNCQOJJZAOMJ-UHFFFAOYSA-N,-6.8143890007111985,atm m3/mol,KWG,henry_pv
PWTNRNHDJZLBCD-UHFFFAOYSA-N,-5.992418308092188,atm/mf,KWG,henry_px
PWTNRNHDJZLBCD-UHFFFAOYSA-N,-4.943114579932501,atm/mf,KWG,henry_px
CVUGPAFCQJIYDT-UHFFFAOYSA-N,-4.800421923638975,atm m3/mol,KWG,henry_pv
JWBOIMRXGHLCPP-UHFFFAOYSA-N,-4.7425726074385395,atm m3/mol,KWG,henry_pv
JWBOIMRXGHLCPP-UHFFFAOYSA-N,-4.895039062634996,Pa m3/mol,KWG,henry_pv
SLGOCMATMKJJCE-UHFFFAOYSA-N,1.0641125316691242,log(M/M),KGW,ratio
SLGOCMATMKJJCE-UHFFFAOYSA-N,1.0641125316691242,log(M/M),KGW,ratio
SLGOCMATMKJJCE-UHFFFAOYSA-N,-1.0641125316691242,log(M/M),KWG,ratio
SLGOCMATMKJJCE-UHFFFAOYSA-N,1.0624276605044212,atm m3/mol,KWG,henry_pv
QVLAWKAXOMEXPM-UHFFFAOYSA-N,-1.15,kcal/mol,DGS,energy
QVLAWKAXOMEXPM-UHFFFAOYSA-N,-1.15,kcal/mol,FEOH,energy
QVLAWKAXOMEXPM-UHFFFAOYSA-N,-1.28,kcal/mol,FEOH,energy
QVLAWKAXOMEXPM-UHFFFAOYSA-N,-1.282392025344842,log(M/M),KGW,ratio
QVLAWKAXOMEXPM-UHFFFAOYSA-N,-1.282392025344842,log(M/M),KGW,ratio
QVLAWKAXOMEXPM-UHFFFAOYSA-N,-1.282392025344842,log(M/M),KGW,ratio
QVLAWKAXOMEXPM-UHFFFAOYSA-N,-1.3642468354732362,log(M/M),KGW,ratio
QVLAWKAXOMEXPM-UHFFFAOYSA-N,-1.282392025344842,log(M/M),KGW,ratio
QVLAWKAXOMEXPM-UHFFFAOYSA-N,-1.5293199336854957,M/atm,KGW,henry_cp
QVLAWKAXOMEXPM-UHFFFAOYSA-N,5.731902891686972,mol/(m3 atm),KGW,henry_cp
QVLAWKAXOMEXPM-UHFFFAOYSA-N,-1.4419180692240332,M/M,KWG,ratio
QVLAWKAXOMEXPM-UHFFFAOYSA-N,-1.1376974619599634,M/M,KWG,ratio
QVLAWKAXOMEXPM-UHFFFAOYSA-N,-1.0112423583996197,M/M,KWG,ratio
QVLAWKAXOMEXPM-UHFFFAOYSA-N,-0.8514068303033466,M/M,KWG,ratio
QVLAWKAXOMEXPM-UHFFFAOYSA-N,-0.7564197739134354,M/M,KWG,ratio
QVLAWKAXOMEXPM-UHFFFAOYSA-N,-1.3694425011545939,Pa/mf,KWG,henry_px
QVLAWKAXOMEXPM-UHFFFAOYSA-N,-1.292093096072061,kPa m3/mol,KWG,henry_pv
QVLAWKAXOMEXPM-UHFFFAOYSA-N,-1.282392025344842,log(M/M),KWG,ratio
QVLAWKAXOMEXPM-UHFFFAOYSA-N,-1.4489157849610173,atm m^3/mol,KWG,henry_pv
QVLAWKAXOMEXPM-UHFFFAOYSA-N,-1.235408716716482,atm m^3/mol,KWG,henry_pv
QVLAWKAXOMEXPM-UHFFFAOYSA-N,-0.959325199558285,atm m^3/mol,KWG,henry_pv
QVLAWKAXOMEXPM-UHFFFAOYSA-N,-1.5435910008657265,atm m^3/mol,KWG,henry_pv
QVLAWKAXOMEXPM-UHFFFAOYSA-N,-1.315850817451468,atm m^3/mol,KWG,henry_pv
QVLAWKAXOMEXPM-UHFFFAOYSA-N,-1.1936771688605377,atm m^3/mol,KWG,henry_pv
QVLAWKAXOMEXPM-UHFFFAOYSA-N,-1.07052383680694,atm m^3/mol,KWG,henry_pv
QVLAWKAXOMEXPM-UHFFFAOYSA-N,-1.2960344936995742,log(M/M),KWG,ratio
QVLAWKAXOMEXPM-UHFFFAOYSA-N,-1.3707092564472614,atm m3/mol,KWG,henry_pv
LVGUZGTVOIAKKC-UHFFFAOYSA-N,-11.34992085465584,MPa/mf,KWG,henry_px
LVGUZGTVOIAKKC-UHFFFAOYSA-N,-11.360010638453202,MPa/mf,KWG,henry_px
LVGUZGTVOIAKKC-UHFFFAOYSA-N,-11.975125441115088,MPa/mf,KWG,henry_px
LVGUZGTVOIAKKC-UHFFFAOYSA-N,-11.97499048733777,MPa/mf,KWG,henry_px
LVGUZGTVOIAKKC-UHFFFAOYSA-N,-12.80534207986902,MPa/mf,KWG,henry_px
LVGUZGTVOIAKKC-UHFFFAOYSA-N,-12.793440898534406,MPa/mf,KWG,henry_px
LVGUZGTVOIAKKC-UHFFFAOYSA-N,0.42515667496322707,atm m3/mol,KWG,henry_pv
BYEAHWXPCBROCE-UHFFFAOYSA-N,-3.8,kcal/mol,DGS,energy
