ikey,raw_mean,raw_median,n_obs,homoset_Ladaptive_t2.0,homoset_Ladaptive_t1.0,homoset_Lfixed_t2.0,homoset_Lfixed_t1.0,conflict,n_sources,n_accepted_sources,fell_back_raw,mixle_gauss,mixle_gauss_sd,mixle_robust,mixle_robust_sd,min_obs_weight
IMIDOCRTMDIQIJ-UHFFFAOYSA-N,-8.71848349706838,-8.71848349706838,1,-8.919985948079248,-8.919985948079248,-8.71848349706838,-8.71848349706838,False,1,1,False,-8.239455933007875,2.338096976739336,-8.96394106763157,1.1588063522615968,1.0
IMNFDUFMRHMDMM-UHFFFAOYSA-N,2.6333785566982058,2.62,23,2.62,2.62,2.62,2.62,False,4,4,False,2.5982895580932355,0.08847143339190643,2.6202559583449627,0.008308706246492173,0.7722640226901917
INQOMBQAUSQDDS-UHFFFAOYSA-N,-0.8945728193466262,-0.89,6,-0.89,-0.89,-0.89,-0.89,False,3,3,False,-0.9005119128961904,0.14165395216941448,-0.8914988526408729,0.01267252253295307,1.0
INYDMNPNDHRJQJ-UHFFFAOYSA-N,-7.133559516551021,-7.133559516551021,1,-7.335061967561888,-7.335061967561888,-7.133559516551021,-7.133559516551021,False,1,1,False,-7.199125218651129,2.338096976739336,-7.499541682599093,1.1537398091147208,1.0
IOQPZZOEVPZRBK-UHFFFAOYSA-N,-3.0222645167712154,-3.214664355700883,4,-3.3154155812063166,-3.3154155812063166,-3.65,-3.65,False,3,3,False,-3.607713052758637,0.24042820001778728,-3.6484438216001824,0.028171846265141874,0.2474568808755744
IOUNQDKNJZEDEP-UHFFFAOYSA-N,-7.739699456791717,-7.739699456791717,1,-7.941201907802585,-7.941201907802585,-7.739699456791717,-7.739699456791717,False,1,1,False,-7.596990355895705,2.338096976739336,-8.05995741092193,1.1554118055305531,1.0
IOVCWXUNBOPUCH-UHFFFAOYSA-N,-4.20017020920222,-4.20017020920222,1,-4.225043926494185,-4.225043926494185,-4.20017020920222,-4.20017020920222,False,1,1,False,-5.232426341989132,2.3144362994044885,-4.520532812866595,1.1887242401058105,1.0
IPBRZLMGGXHHMS-UHFFFAOYSA-N,-2.570944059966327,-2.570944059966327,2,-2.6729480065789524,-2.6729480065789524,-2.570944059966327,-2.570944059966327,False,2,2,False,-3.111676468698005,0.9989588786409557,-2.7122562069149674,0.33046731082792524,1.0
IPCSVZSSVZVIGE-UHFFFAOYSA-N,-5.49485434537808,-5.49485434537808,2,-5.596858291990705,-5.596858291990705,-5.49485434537808,-5.49485434537808,True,2,2,False,-4.957089716841299,0.9989588786409557,-4.418213234645136,0.34015557652251915,0.5635541015950716
IPKDONWGAZOWEP-UHFFFAOYSA-N,-6.355945150863507,-6.355945150863507,2,-6.457949097476131,-6.457949097476131,-6.355945150863507,-6.355945150863507,False,2,2,False,-6.464032575922146,0.9989588786409557,-6.230696907179598,0.3320510359949315,1.0
IQGKIPDJXCAMSM-UHFFFAOYSA-N,-14.421493017582181,-14.421493017582181,2,-14.523496964194806,-14.523496964194806,-14.421493017582181,-14.421493017582181,True,2,2,False,-12.774946016337713,0.9989588786409557,-12.488672269811008,0.33984361042815975,0.31617693275617703
IQRUSQUYPCHEKN-UHFFFAOYSA-N,-1.5016955555910327,-1.5016955555910327,1,-1.5042009978054156,-1.5042009978054156,-1.5016955555910327,-1.5016955555910327,False,1,1,False,-2.0224986413923665,1.064785492392406,-1.6136378163731377,0.3429090826670405,1.0
IQUPABOKLQSFBK-UHFFFAOYSA-N,-4.649427122430094,-4.594362377148385,50,-4.61923609444035,-4.61923609444035,-4.77565965583174,-4.77565965583174,True,3,3,False,-4.8513773597350385,0.1521084841356571,-4.588425241730188,0.02727894395706815,0.033198796584586555
IQVNEKKDSLOHHK-FNCQTZNRSA-N,-5.520450327964843,-5.520450327964843,2,-5.622454274577469,-5.622454274577469,-5.520450327964843,-5.520450327964843,False,2,2,False,-5.8755730757366695,0.9989588786409557,-5.642930191505278,0.3301250815288482,1.0
IRCMYGHHKLLGHV-UHFFFAOYSA-N,-8.34420080980619,-7.944593802731098,3,-8.146096253741966,-8.146096253741966,-7.944593802731098,-7.944593802731098,False,2,2,False,-8.729079089406767,0.7409958743451516,-8.548915303918573,0.29771281677944816,0.6937338216971358
IRIAEXORFWYRCZ-UHFFFAOYSA-N,-5.454179527312071,-5.454179527312071,2,-5.556183473924696,-5.556183473924696,-5.454179527312071,-5.454179527312071,False,2,2,False,-6.090063650660914,0.9989588786409557,-5.912013713473154,0.3298447054000505,1.0
IRLZOQDGEAEIPX-UHFFFAOYSA-N,-2.8569750916444976,-2.8569750916444976,2,-2.9589790382571226,-2.9589790382571226,-2.8569750916444976,-2.8569750916444976,False,2,2,False,-3.379445006648886,0.9989588786409557,-2.996134849593211,0.33042916848172255,1.0
IROINLKCQGIITA-UHFFFAOYSA-N,-7.755712926360566,-8.567914344845493,3,-8.570419787059876,-8.570419787059876,-8.567914344845493,-8.567914344845493,True,2,2,False,-8.65593094395348,0.7409958743451516,-8.625266534269379,0.24067250100807505,0.8099588240873405
IRVDMKJLOCGUBJ-UHFFFAOYSA-N,-6.105265009518349,-6.105265009518349,1,-6.107770451732732,-6.107770451732732,-6.105265009518349,-6.105265009518349,False,1,1,False,-6.298004726590827,1.064785492392406,-6.187058027719661,0.34281644364727626,1.0
ISAKRJDGNUQOIC-UHFFFAOYSA-N,-8.27346431274876,-8.27346431274876,2,-8.374215538254195,-8.374215538254195,-12.583652007648183,-12.583652007648183,True,2,2,False,-12.362754512338961,0.4021881134398353,-12.582852529286372,0.028285110654153543,0.12459003811820202
ISAVYTVYFVQUDY-UHFFFAOYSA-N,-5.5452802680845075,-5.550282691350542,5,-5.575156408642507,-5.575156408642507,-5.550282691350542,-5.550282691350542,False,1,1,False,-6.559066977260829,1.2108935125611309,-5.831543138431318,0.5526307477300267,1.0
ISEUFVQQFVOBCY-UHFFFAOYSA-N,-9.462866033450945,-9.462866033450945,2,-9.56486998006357,-9.56486998006357,-9.462866033450945,-9.462866033450945,False,2,2,False,-9.524594680464997,0.9989588786409557,-9.504528074365453,0.3302013842795995,1.0
ISPYQTSUDJAMAB-UHFFFAOYSA-N,-3.648139553640941,-4.55,7,-4.55,-4.55,-4.55,-4.55,True,3,3,False,-4.366597807728021,0.22497882235152633,-4.549511996004895,0.02798490802914302,0.051801947048100754
ISRUGXGCCGIOQO-UHFFFAOYSA-N,-9.992526147815715,-9.73553707847346,3,-9.937039529484327,-9.937039529484327,-9.73553707847346,-9.73553707847346,False,2,2,False,-10.265773200119435,0.7409958743451516,-10.182352141106344,0.2705972334954138,0.9220157900175645
ISSLCMSTXXUOEU-UHFFFAOYSA-N,-3.941471436871292,-3.941471436871292,1,-3.9439768790856746,-3.9439768790856746,-3.941471436871292,-3.941471436871292,False,1,1,False,-4.2884091986959465,1.064785492392406,-4.037429615812799,0.342794789789816,1.0
ISTJMQSHILQAEC-UHFFFAOYSA-N,-3.887801185728077,-3.889698698265049,8,-3.89,-3.89,-3.8881166347992355,-3.8881166347992355,False,4,4,False,-3.892812430873034,0.12361907864094983,-3.8872284549007428,0.011558489763165775,1.0
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,-6.048561372026043,-6.4550225043731375,121,-6.501487563268053,-6.501487563268053,-6.6,-6.6,True,5,5,False,-6.488619956687637,0.0743103734490524,-6.603431124378899,0.007481483609208851,0.010023749334553744
ISWXYJQANHQYSR-UHFFFAOYSA-N,-5.882606789704027,-5.882606789704027,1,-5.9074805069959915,-5.9074805069959915,-5.882606789704027,-5.882606789704027,False,1,1,False,-6.3484046069484625,2.3144362994044885,-6.070349204203885,1.189673900717654,1.0
ITQTTZVARXURQS-UHFFFAOYSA-N,-4.773922233077378,-4.77,13,-4.77,-4.77,-4.77,-4.77,False,4,4,False,-4.779259944730123,0.10013384585964742,-4.773333435867788,0.00901510290896848,1.0
ITVQAKZNYJEWKS-UHFFFAOYSA-N,-2.4923057805735063,-2.4923057805735063,2,-2.494811222787889,-2.494811222787889,-2.4923057805735063,-2.4923057805735063,False,1,1,False,-2.8684813717963604,0.7667002409729788,-2.59085565686754,0.24302362645895378,1.0
ITXDBGLYYSJNPK-UHFFFAOYSA-N,-1.2091022865021062,-1.2091022865021062,1,-1.211607728716489,-1.211607728716489,-1.2091022865021062,-1.2091022865021062,False,1,1,False,-1.7507563955117056,1.064785492392406,-1.3229641802041063,0.3429326974372774,1.0
IUGYQRQAERSCNH-UHFFFAOYSA-N,-5.381517553275161,-5.381517553275161,2,-5.395207133028334,-5.395207133028334,-5.381517553275161,-5.381517553275161,False,2,2,False,-5.7405575980590715,0.9970903740368263,-5.483264915617232,0.3304583514303887,1.0
IUTLEBGNGJJQJX-GYTVYBDHSA-N,-4.540361165936798,-4.598486341166645,8,-4.600991783381026,-4.600991783381026,-4.598486341166645,-4.598486341166645,True,2,2,False,-4.983269746088976,0.4111001275525543,-4.558147900442642,0.1526569193865012,0.11013460378054092
IUTPYMGCWINGEY-UHFFFAOYSA-N,-3.0190636353381515,-3.0778264495658094,4,-3.1159837969827584,-3.1159837969827584,-3.0778264495658094,-3.0778264495658094,False,2,2,False,-3.3449487472571047,0.6154102635688459,-3.072743792679898,0.20658184450807332,1.0
IVSZLXZYQVIEFR-UHFFFAOYSA-N,-0.6835076376744543,-0.7873038384687858,26,-0.7885565595759773,-0.7885565595759773,-0.8382600382409178,-0.8382600382409178,False,5,5,False,-0.8451970612590303,0.0881043532411987,-0.832208704318967,0.008320275093112778,0.9881826522557378
IVUQHXKKRQEFBU-UHFFFAOYSA-N,-8.030127723763552,-8.030127723763552,1,-8.032633165977936,-8.032633165977936,-8.030127723763552,-8.030127723763552,False,1,1,False,-8.085696284259445,1.064785492392406,-8.09930404047372,0.3429329886347535,1.0
IVUXTESCPZUGJC-UHFFFAOYSA-N,-10.571093810927819,-10.571093810927819,2,-10.673097757540443,-10.673097757540443,-10.571093810927819,-10.571093810927819,False,2,2,False,-10.642702115966374,0.9989588786409557,-10.703481748632285,0.32979683060412157,1.0
IVVRJIDVYSPKFZ-UHFFFAOYSA-N,-3.717006494862356,-3.717006494862356,1,-3.9185089458732234,-3.9185089458732234,-3.717006494862356,-3.717006494862356,False,1,1,False,-4.956528671824422,2.338096976739336,-4.336139612286889,1.1500877269801377,1.0
IWAKWOFEHSYKSI-UHFFFAOYSA-N,4.453245816925635,4.453245816925635,2,4.42837209963367,4.42837209963367,4.453245816925635,4.453245816925635,False,1,1,False,1.6114271080918343,1.794562281155642,3.779891774492482,0.8648681747341501,1.0
IWDCLRJOBJJRNH-UHFFFAOYSA-N,-5.641569464483128,-6.13,47,-6.13,-6.13,-6.13263862332696,-6.13263862332696,True,5,5,False,-6.0323415156705895,0.08297004442873461,-6.127893930230371,0.007694887700289773,0.042123266679460064
IWEDIXLBFLAXBO-UHFFFAOYSA-N,-9.79882812058164,-9.79882812058164,2,-9.801333562796023,-9.801333562796023,-9.79882812058164,-9.79882812058164,False,1,1,False,-9.905042912170199,0.7667002409729788,-9.870310146045838,0.24944334585210662,1.0
IWTFOFMTUOBLHG-UHFFFAOYSA-N,-4.039196940726577,-4.039196940726577,1,-4.039196940726577,-4.039196940726577,-4.039196940726577,-4.039196940726577,False,1,1,False,-4.042865487183641,0.2536655060748435,-4.039226807597717,0.02828364418420363,1.0
IWWCSDGEIDYEJV-JFGNBEQYSA-N,-4.752383841589111,-4.752383841589111,1,-4.953886292599979,-4.953886292599979,-4.752383841589111,-4.752383841589111,False,1,1,False,-5.636141617296692,2.338096976739336,-5.295220471329875,1.1501839960791556,1.0
IXAVTTRPEXFVSX-UHFFFAOYSA-N,4.68890690707573,4.68890690707573,1,4.487404456064863,4.487404456064863,4.68890690707573,4.68890690707573,False,1,1,False,0.5610418878718393,2.338096976739336,3.4107312082205268,1.1847197457507135,1.0
IXQGCWUGDFDQMF-UHFFFAOYSA-N,-3.563137247338724,-3.563137247338724,2,-3.665141193951349,-3.665141193951349,-3.563137247338724,-3.563137247338724,True,2,2,False,-5.100743526401792,0.9989588786409557,-5.058186442780976,0.3388431373778405,0.6856269830900175
IXSZQYVWNJNRAL-UHFFFAOYSA-N,-7.333802353604721,-7.333802353604721,1,-7.336307795819104,-7.336307795819104,-7.333802353604721,-7.333802353604721,False,1,1,False,-7.438993027756528,1.064785492392406,-7.407545882695354,0.34288022247042704,1.0
IYKFYARMMIESOX-UHFFFAOYSA-N,-4.459847036328871,-4.459847036328871,2,-4.459847036328871,-4.459847036328871,-4.459847036328871,-4.459847036328871,False,1,1,False,-4.46083264934943,0.1795502377621055,-4.459852597261587,0.019999777258279835,1.0
IYXGSMUGOJNHAZ-UHFFFAOYSA-N,-5.547482008142608,-5.547482008142608,1,-5.549987450356991,-5.549987450356991,-5.547482008142608,-5.547482008142608,False,1,1,False,-5.779970918158164,1.064785492392406,-5.632927258290731,0.3427998064611279,1.0
IYYZUPMFVPLQIF-UHFFFAOYSA-N,-3.2585749903653025,-3.2585749903653025,1,-3.261080432579685,-3.261080432579685,-3.2585749903653025,-3.2585749903653025,False,1,1,False,-3.6541778827969464,1.064785492392406,-3.359004217315322,0.3428119442638123,1.0
IYZWUWBAFUBNCH-UHFFFAOYSA-N,-2.520842704546424,-2.520842704546424,2,-2.6228466511590494,-2.6228466511590494,-2.520842704546424,-2.520842704546424,False,2,2,False,-3.234877642870085,0.9989588786409557,-2.8685437732247494,0.3295345333711622,1.0
IZISEKJPNSBPRX-UHFFFAOYSA-N,-2.4068983544122227,-2.4068983544122227,1,-2.6084008054230905,-2.6084008054230905,-2.4068983544122227,-2.4068983544122227,False,1,1,False,-4.096584753760809,2.338096976739336,-3.12281034294673,1.151214576913036,1.0
IZUKQUVSCNEFMJ-UHFFFAOYSA-N,-5.715464428233749,-5.715464428233749,1,-5.916966879244616,-5.916966879244616,-5.715464428233749,-5.715464428233749,False,1,1,False,-6.268299580078022,2.338096976739336,-6.187149115284776,1.1510559842836976,1.0
IZUPBVBPLAPZRR-UHFFFAOYSA-N,-4.85732789059514,-4.092491238919333,5,-4.094996681133716,-4.094996681133716,-4.092491238919333,-4.092491238919333,True,2,2,False,-5.660959285258431,0.5376371592020696,-4.088743913517871,0.26998194327034564,0.04249886398201146
IZZULMOBRTYHMH-UHFFFAOYSA-N,-2.802529936699462,-2.802529936699462,1,-3.004032387710329,-3.004032387710329,-2.802529936699462,-2.802529936699462,False,1,1,False,-4.3562739828231525,2.338096976739336,-3.4891513571120423,1.150726320264027,1.0
JAHJITLFJSDRCG-UHFFFAOYSA-N,-3.52565763912281,-4.566351986099691,3,-4.5688574283140735,-4.5688574283140735,-4.566351986099691,-4.566351986099691,True,2,2,False,-4.727304989392749,0.7409958743451516,-4.609013482514384,0.24085377951828052,0.6448909601427184
JARKCYVAAOWBJS-UHFFFAOYSA-N,-2.705571997006171,-2.810645806259508,18,-2.8107074569789674,-2.8107074569789674,-2.81,-2.81,False,5,5,False,-2.84264787820019,0.11999199818646011,-2.8109264319611937,0.01151288786199665,1.0
JAYCNKDKIKZTAF-UHFFFAOYSA-N,-2.5750822089291985,-2.7284936709464724,9,-2.73,-2.73,-2.73,-2.73,False,4,4,False,-2.7534207480273536,0.177456461236285,-2.729386258351213,0.016243251388911233,0.9577348000250654
JBDHZKLJNAIJNC-UHFFFAOYSA-N,-9.480450930453614,-9.480450930453614,1,-9.482956372667998,-9.482956372667998,-9.480450930453614,-9.480450930453614,False,1,1,False,-9.432665360704664,1.064785492392406,-9.54009831803057,0.3430816938051947,1.0
JBIJLHTVPXGSAM-UHFFFAOYSA-N,-7.47421162128871,-7.476164520178207,3,-7.47866996239259,-7.47866996239259,-7.47,-7.47,False,2,2,False,-7.489641013188215,0.241266949270334,-7.471164836548627,0.028101886617576316,1.0
JBMGJOKJUYGIJH-UHFFFAOYSA-N,-3.944023019953749,-3.944023019953749,1,-3.9465284621681316,-3.9465284621681316,-3.944023019953749,-3.944023019953749,False,1,1,False,-4.2907789487573105,1.064785492392406,-4.039964495447478,0.3427947472827708,1.0
JBSLOWBPDRZSMB-UHFFFAOYSA-N,-6.569777226350524,-6.569777226350524,1,-6.572282668564907,-6.572282668564907,-6.569777226350524,-6.569777226350524,False,1,1,False,-6.729414490164767,1.064785492392406,-6.648527749315797,0.3428361663715252,1.0
JCCCMAAJYSNBPR-UHFFFAOYSA-N,-0.8957520449548441,-0.8957520449548441,2,-0.9977559915674692,-0.9977559915674692,-0.8957520449548441,-0.8957520449548441,False,2,2,False,-1.5655940496654974,0.9989588786409557,-1.0766485382147652,0.33050105751021575,1.0
JCMNMOBHVPONLD-UHFFFAOYSA-N,-1.5007936527670551,-1.254759951906724,14,-1.2572653941211072,-1.2572653941211072,-1.254759951906724,-1.254759951906724,True,2,2,False,-1.7804436492364573,0.30384048184243595,-1.313179629105472,0.10279125664617644,0.06614060199396875
JCYPECIVGRXBMO-UHFFFAOYSA-N,-6.609382533619523,-6.609382533619523,1,-6.81088498463039,-6.81088498463039,-6.609382533619523,-6.609382533619523,False,1,1,False,-6.855059874315506,2.338096976739336,-7.0146132538269494,1.152550210418851,1.0
JDSHMPZPIAZGSV-UHFFFAOYSA-N,-9.640415002776118,-9.640415002776118,2,-9.742418949388743,-9.742418949388743,-9.640415002776118,-9.640415002776118,True,2,2,False,-14.350330001157172,0.9989588786409557,-16.22018750366394,0.34655036870629036,0.05376791547000706
JDUYPUMQALQRCN-UHFFFAOYSA-N,-3.2585749903653025,-3.2585749903653025,1,-3.261080432579685,-3.261080432579685,-3.2585749903653025,-3.2585749903653025,False,1,1,False,-3.6541778827969464,1.064785492392406,-3.359004217315322,0.3428119442638123,1.0
JDWOFUWJURZFFF-UHFFFAOYSA-N,-1.6565625949019414,-1.6565625949019414,1,-1.858065045912809,-1.858065045912809,-1.6565625949019414,-1.6565625949019414,False,1,1,False,-3.604070698642573,2.338096976739336,-2.428274737086311,1.1524973203447428,1.0
JDWQITFHZOBBFE-UHFFFAOYSA-N,0.29497746533530833,0.29497746533530833,2,0.1929735187226833,0.1929735187226833,0.29497746533530833,0.29497746533530833,True,2,2,False,-5.2454852137661945,0.9989588786409557,-6.649986556519565,0.3431354608760502,0.04873600403451077
JDZUWXRNKHXZFE-UHFFFAOYSA-N,-1.001724113874788,-1.001724113874788,1,-1.2032265648856557,-1.2032265648856557,-1.001724113874788,-1.001724113874788,False,1,1,False,-3.1742402505393845,2.338096976739336,-1.822492769614821,1.1540056307510078,1.0
JECYUBVRTQDVAT-UHFFFAOYSA-N,-5.025770381234318,-5.039160003031559,5,-5.0416654452459415,-5.0416654452459415,-5.039160003031559,-5.039160003031559,False,1,1,False,-5.316548801793153,0.4903697138871467,-5.1212212279468154,0.16220947725338256,0.9747095932694865
JEKYMVBQWWZVHO-UHFFFAOYSA-N,4.581954674317994,4.581954674317994,1,4.557080957026029,4.557080957026029,4.581954674317994,4.581954674317994,False,1,1,False,0.5928514745713572,2.3144362994044885,3.5220779173650496,1.2285713948672516,1.0
JFCQEDHGNNZCLN-UHFFFAOYSA-N,-12.378960627305016,-12.378960627305016,2,-12.48096457391764,-12.48096457391764,-12.378960627305016,-12.378960627305016,False,2,2,False,-12.89086522424625,0.9989588786409557,-13.176229675950426,0.3358793768380777,1.0
JFDZBHWFFUWGJE-UHFFFAOYSA-N,-4.012512169145624,-4.1,8,-4.1,-4.1,-4.1,-4.1,False,3,3,False,-4.136997116113101,0.13285667543905488,-4.114549464566368,0.013379631444577988,0.38136484440536544
JFSPBVWPKOEZCB-UHFFFAOYSA-N,-10.48596329881845,-10.48596329881845,2,-10.587967245431077,-10.587967245431077,-10.48596329881845,-10.48596329881845,False,2,2,False,-10.497297059520191,0.9989588786409557,-10.538380186502843,0.3300861973737758,1.0
JGEGJYXHCFUMJF-UHFFFAOYSA-N,-1.6291225529351827,-1.6291225529351827,1,-1.8306250039460503,-1.8306250039460503,-1.6291225529351827,-1.6291225529351827,False,1,1,False,-3.586059286857423,2.338096976739336,-2.402882880702765,1.1525531836049254,1.0
JGHZJRVDZXSNKQ-UHFFFAOYSA-N,-2.03758179813751,-2.0396721872769317,10,-2.04,-2.04,-2.04,-2.04,False,4,4,False,-2.047274928715255,0.1106103422230925,-2.036816414262789,0.010919218839735068,0.9336286459450759
JGPJRBWLBUGAQN-UHFFFAOYSA-N,-0.14306125153943655,-0.0192555448234407,5,-0.021760987037823486,-0.021760987037823486,-0.0192555448234407,-0.0192555448234407,False,1,1,False,-0.5076380680675358,0.4903697138871467,-0.18463893315571417,0.1724805316259447,0.6134035888470035
JGXAONSRHOSPTJ-UHFFFAOYSA-N,-3.007166962020446,-3.007166962020446,1,-3.2086694130313136,-3.2086694130313136,-3.007166962020446,-3.007166962020446,False,1,1,False,-4.490595997855397,2.338096976739336,-3.67866473254757,1.1505242022799658,1.0
JHBKHLUZVFWLAG-UHFFFAOYSA-N,-1.7073269368048447,-1.8527078796791383,7,-1.8552133218935212,-1.8552133218935212,-1.34,-1.34,False,3,3,False,-1.5273512543827334,0.22497882235152633,-1.3535996146808338,0.028606512429109335,0.7440366129002496
JHELOZJAKXYVBE-UHFFFAOYSA-N,-5.98404418717753,-5.98404418717753,2,-6.086048133790156,-6.086048133790156,-5.98404418717753,-5.98404418717753,False,2,2,False,-6.312568683369401,0.9989588786409557,-6.106724177898287,0.3300680080163257,1.0
JHIVVAPYMSGYDF-UHFFFAOYSA-N,-4.005231788255827,-4.236615528672718,8,-4.2391209708871,-4.2391209708871,-4.91,-4.91,True,3,3,False,-4.80368566692979,0.2204549693752234,-4.898024675153913,0.028392128365084913,0.3743433245335589
JHJMZCXLJXRCHK-UHFFFAOYSA-N,-4.226046355050567,-4.226046355050567,2,-4.22855179726495,-4.22855179726495,-4.226046355050567,-4.226046355050567,False,1,1,False,-4.5381638390010455,0.7667002409729788,-4.318864691936173,0.2428260400049573,1.0
JHJOOSLFWRRSGU-UHFFFAOYSA-N,-4.356062899005239,-4.110372572867102,6,-4.212376519479728,-4.212376519479728,-5.06,-5.06,False,4,4,False,-4.980195399716907,0.20362528619377565,-5.05611966500404,0.019996213321163355,0.4070130106524593
JIEJJGMNDWIGBJ-UHFFFAOYSA-N,-1.3642557445241112,-1.3642557445241112,2,-1.3667611867384941,-1.3667611867384941,-1.3642557445241112,-1.3642557445241112,False,1,1,False,-1.7821104377312136,0.7667002409729788,-1.4664718277246487,0.2428096600510524,1.0
JIGUQPWFLRLWPJ-UHFFFAOYSA-N,-2.3574193165140076,-2.3574193165140076,2,-2.4594232631266326,-2.4594232631266326,-2.3574193165140076,-2.3574193165140076,False,2,2,False,-3.035372303863153,0.9989588786409557,-2.650196616857532,0.329663081055618,1.0
JJIUCEJQJXNMHV-UHFFFAOYSA-N,-8.83314151140539,-8.83314151140539,1,-8.835646953619774,-8.835646953619774,-8.83314151140539,-8.83314151140539,False,1,1,False,-8.831485040119748,1.064785492392406,-8.897044942870052,0.3430088265950242,1.0
JJUBFBTUBACDHW-UHFFFAOYSA-N,0.4628260917585758,0.6655680371158297,11,0.6630625949014469,0.6630625949014469,0.6655680371158297,0.6655680371158297,True,2,2,False,-0.23832363285051625,0.3455572150512961,0.2791876020410415,0.1515786989750943,0.03332662973173507
JJWKPURADFRFRB-UHFFFAOYSA-N,0.2685713573226706,0.3968312457886551,5,0.3628468780360753,0.3628468780360753,0.3968312457886551,0.3968312457886551,False,3,3,False,-0.5081558020253074,0.8532447760649182,0.17965740813135284,0.3033164631056533,1.0
JJWLVOIRVHMVIS-UHFFFAOYSA-N,-3.7302619293349806,-3.7302619293349806,2,-3.7327673715493632,-3.7327673715493632,-3.7302619293349806,-3.7302619293349806,False,1,1,False,-4.060697616362665,0.7667002409729788,-3.8247069933321485,0.24278789394631053,1.0
JJXNVYMIYBNZQX-UHFFFAOYSA-N,-7.234196499531621,-7.235431507721297,3,-7.436933958732165,-7.436933958732165,-7.235431507721297,-7.235431507721297,False,2,2,False,-7.503519229367295,0.7409958743451516,-7.3482896172625525,0.2669937602310754,0.9584447036986633
JJYPMNFTHPTTDI-UHFFFAOYSA-N,-4.226715762867421,-5.67,3,-5.67,-5.67,-5.67,-5.67,True,2,2,False,-5.489163633507507,0.241266949270334,-5.669766699770347,0.0281875218953303,0.039541428478084964
JJYWRQLLQAKNAD-UHFFFAOYSA-N,-6.022469635059979,-6.022469635059979,1,-6.0249750772743615,-6.0249750772743615,-6.022469635059979,-6.022469635059979,False,1,1,False,-6.221109584491678,1.064785492392406,-6.1048048487672615,0.3428134883453562,1.0
JLBJTVDPSNHSKJ-UHFFFAOYSA-N,-1.0258579606296772,-1.2126316337030556,3,-1.2151370759174385,-1.2151370759174385,-1.2126316337030556,-1.2126316337030556,False,1,1,False,-1.412696606531667,0.6298990525251833,-1.1511714955199628,0.20889740890912037,0.9754104989468876
JLJXMZMKMRQOLN-UHFFFAOYSA-N,-9.803250978604384,-9.803250978604384,2,-9.828124695896348,-9.828124695896348,-9.803250978604384,-9.803250978604384,False,1,1,False,-9.759253392748727,1.794562281155642,-9.883533101935893,0.8611559443426641,1.0
JLLJHQLUZAKJFH-UHFFFAOYSA-N,-10.756527515511504,-10.756527515511504,2,-10.858531462124128,-10.858531462124128,-10.756527515511504,-10.756527515511504,False,2,2,False,-10.740724770615834,0.9989588786409557,-10.794737301860025,0.3301427913318968,1.0
JLPUXFOGCDVKGO-UHFFFAOYSA-N,-3.0307265346610333,-3.093574637260878,5,-3.0960800794752608,-3.0960800794752608,-3.093574637260878,-3.093574637260878,False,1,1,False,-3.3516585097025735,0.4903697138871467,-3.165695093680183,0.16957366536260637,0.6955716413277946
JLQUFIHWVLZVTJ-UHFFFAOYSA-N,0.43827997329523116,0.43827997329523116,2,0.33627602668260614,0.33627602668260614,0.43827997329523116,0.43827997329523116,True,2,2,False,-5.050210065299669,0.9989588786409557,-6.42030665365045,0.34308946799456563,0.04998626909723495
JLTDJTHDQAWBAV-UHFFFAOYSA-N,-3.4233051712312608,-3.58,5,-3.58,-3.58,-3.45,-3.45,False,3,3,False,-3.437764479486248,0.16083784096522147,-3.479767154574468,0.02663292953023406,0.014700263673356178
JLYFCTQDENRSOL-UHFFFAOYSA-N,-7.468894675932155,-7.468894675932155,1,-7.471400118146538,-7.471400118146538,-7.468894675932155,-7.468894675932155,False,1,1,False,-7.564458289431204,1.064785492392406,-7.5417524538319585,0.34288951785388216,1.0
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,-5.525241819485118,-5.542650280599531,72,-5.564429642859977,-5.564429642859977,-5.542650280599531,-5.542650280599531,True,3,3,False,-5.8738830926775165,0.15001311349784743,-5.576224132518051,0.055305590244872964,0.21591162915837706
JMANVNJQNLATNU-UHFFFAOYSA-N,-2.525577853239425,-2.525577853239425,2,-2.5280832954538077,-2.5280832954538077,-2.525577853239425,-2.525577853239425,False,1,1,False,-2.9005241105980413,0.7667002409729788,-2.6239791144643845,0.24279591835629805,1.0
JMDHCJDATBJFJS-UHFFFAOYSA-N,-5.202907793620339,-5.202907793620339,1,-5.404410244631206,-5.404410244631206,-5.202907793620339,-5.202907793620339,False,1,1,False,-5.931861734231561,2.338096976739336,-5.712499836025879,1.1504975531315276,1.0
JMMWKPVZQRWMSS-UHFFFAOYSA-N,-2.648409265549854,-2.65,13,-2.65,-2.65,-2.65,-2.65,False,5,5,False,-2.6569320956869262,0.10886631747264518,-2.647065657051716,0.009439526330092495,1.0
JMMZCWZIJXAGKW-UHFFFAOYSA-N,2.5143588423877343,2.5143588423877343,1,2.312856391376867,2.312856391376867,2.5143588423877343,2.5143588423877343,False,1,1,False,-0.8663130952999635,2.338096976739336,1.4200160747975803,1.1688391717904947,1.0
